CustomerID,FirstName,LastName,Email,Phone,Country,City,PostalCode,DateOfBirth,Gender,TrendID,Date,MarketSegment,Region,SalesVolume,SalesValue,MarketShare,GrowthRate,CompetitorInfo,TrendDescription,ProductID,ProductName,ProductGroupID,Price,Cost,SupplierID,StockLevel,ReorderLevel,Discontinued,Description,ProductGroupName,ParentGroupID,CreatedDate,UpdatedDate,IsActive,Category,SubCategory,Notes,SaleID,SaleDate,Quantity,UnitPrice,TotalPrice,PaymentMethod,StoreLocation,SalesRepID,AccessID,PageVisited,SessionDuration,ReferralSource,DeviceType,Browser,GeoLocation,EntryMethod,ExitMethod
143.0,Jill,Brown,user143@example.com,8774299618.0,Canada,Phoenix,98440.0,1980-05-22,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,Jill,Black,user144@example.com,1297955454.0,USA,Phoenix,73818.0,1980-05-23,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,Jane,Brown,user145@example.com,7643120927.0,Australia,Phoenix,71750.0,1980-05-24,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,Jack,Black,user146@example.com,9366628304.0,Australia,Los Angeles,67609.0,1980-05-25,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,Jack,Brown,user147@example.com,3603770596.0,USA,Chicago,79817.0,1980-05-26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,Jill,Johnson,user148@example.com,1558367369.0,Australia,New York,13306.0,1980-05-27,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0,John,Doe,user149@example.com,2138276812.0,Australia,Los Angeles,31649.0,1980-05-28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,Jill,Black,user150@example.com,2020658750.0,UK,New York,79576.0,1980-05-29,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,Jim,Johnson,user151@example.com,4571513354.0,USA,Philadelphia,35230.0,1980-05-30,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,Jim,White,user152@example.com,4584097262.0,UK,Phoenix,22749.0,1980-05-31,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,Jane,Black,user153@example.com,5774417358.0,UK,Philadelphia,72279.0,1980-06-01,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,Jim,Smith,user154@example.com,5091625943.0,Canada,Chicago,55434.0,1980-06-02,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,Joe,Doe,user155@example.com,8693762546.0,Australia,Philadelphia,64570.0,1980-06-03,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0,John,Black,user156@example.com,6159349874.0,Australia,Philadelphia,33016.0,1980-06-04,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0,John,White,user157@example.com,6323617324.0,UK,Phoenix,23778.0,1980-06-05,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0,John,Johnson,user158@example.com,8304478973.0,USA,Houston,22119.0,1980-06-06,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,John,Johnson,user159@example.com,4191473480.0,Canada,Los Angeles,31946.0,1980-06-07,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,Joe,Black,user160@example.com,7611951376.0,UK,Houston,93282.0,1980-06-08,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0,John,Doe,user161@example.com,2785627713.0,UK,Phoenix,10971.0,1980-06-09,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0,Joe,Brown,user162@example.com,8539157902.0,UK,Los Angeles,24780.0,1980-06-10,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0,Jim,Smith,user163@example.com,4251320850.0,Canada,Chicago,78386.0,1980-06-11,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0,Joe,Black,user164@example.com,5721490715.0,UK,Los Angeles,62836.0,1980-06-12,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0,Jim,Johnson,user165@example.com,3967892877.0,UK,New York,85842.0,1980-06-13,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0,John,Brown,user166@example.com,4529402080.0,USA,Phoenix,64674.0,1980-06-14,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0,Joe,Doe,user167@example.com,9410766918.0,Australia,Phoenix,54116.0,1980-06-15,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0,Jack,Doe,user168@example.com,5020324896.0,UK,New York,47139.0,1980-06-16,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0,Jane,Smith,user169@example.com,3447568672.0,Australia,New York,68983.0,1980-06-17,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,Jill,Doe,user170@example.com,3682071771.0,Canada,Chicago,55836.0,1980-06-18,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0,John,Brown,user171@example.com,4800396506.0,USA,Philadelphia,73157.0,1980-06-19,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0,John,Smith,user172@example.com,5002454905.0,UK,Philadelphia,70890.0,1980-06-20,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0,Jim,Doe,user173@example.com,6650526411.0,UK,Phoenix,71885.0,1980-06-21,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0,Jim,White,user174@example.com,2061709032.0,UK,New York,52437.0,1980-06-22,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0,Jane,Black,user175@example.com,2501466655.0,Australia,Houston,99803.0,1980-06-23,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,Jane,Doe,user176@example.com,2247463391.0,UK,New York,53004.0,1980-06-24,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0,Joe,Smith,user177@example.com,8687329277.0,USA,Phoenix,75727.0,1980-06-25,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0,Jim,White,user178@example.com,4929567236.0,Australia,Philadelphia,83512.0,1980-06-26,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,John,Black,user179@example.com,8623802320.0,USA,Houston,68854.0,1980-06-27,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0,Joe,Black,user180@example.com,2851468359.0,Australia,Houston,97258.0,1980-06-28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0,Jim,Brown,user181@example.com,8854253267.0,Canada,Phoenix,25591.0,1980-06-29,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0,Jill,Black,user182@example.com,6424024429.0,USA,New York,79124.0,1980-06-30,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,Jill,White,user183@example.com,6596370991.0,Canada,Phoenix,99308.0,1980-07-01,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0,Jim,Smith,user184@example.com,2066962935.0,UK,Houston,39682.0,1980-07-02,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0,John,White,user185@example.com,3455404218.0,UK,Phoenix,38607.0,1980-07-03,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.0,Jim,White,user186@example.com,4601616688.0,Canada,Houston,17413.0,1980-07-04,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0,Jack,Smith,user187@example.com,9818790854.0,Canada,Houston,66648.0,1980-07-05,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0,Jill,Brown,user188@example.com,2447435637.0,Australia,Houston,21518.0,1980-07-06,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0,Jack,Black,user189@example.com,7267446775.0,Australia,Phoenix,15252.0,1980-07-07,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,Joe,Brown,user190@example.com,7747919052.0,Canada,Houston,35560.0,1980-07-08,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.0,Jack,Doe,user191@example.com,4687219500.0,USA,Phoenix,43049.0,1980-07-09,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0,Joe,White,user192@example.com,3645506556.0,USA,New York,10179.0,1980-07-10,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.0,Jill,White,user193@example.com,3810368868.0,UK,Los Angeles,58958.0,1980-07-11,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0,Jack,Johnson,user194@example.com,1289707714.0,Canada,Philadelphia,37844.0,1980-07-12,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,John,Doe,user195@example.com,8993381928.0,Canada,Phoenix,20631.0,1980-07-13,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,Jim,Smith,user196@example.com,5557648260.0,Australia,Chicago,94163.0,1980-07-14,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0,Jill,Doe,user197@example.com,9233158142.0,Australia,Phoenix,77621.0,1980-07-15,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0,Jim,White,user198@example.com,2385576368.0,Australia,Philadelphia,56419.0,1980-07-16,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.0,Jack,Black,user199@example.com,8920369862.0,UK,Chicago,97203.0,1980-07-17,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,Jack,Brown,user200@example.com,5182728167.0,Canada,Phoenix,24964.0,1980-07-18,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.0,2023-01-01,Electronics,Asia,8560.0,32024.18,31.06,2.1,Competitor 1,Description of trend 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2.0,2023-01-02,Clothing,Asia,8665.0,40162.43,27.33,9.43,Competitor 2,Description of trend 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3.0,2023-01-03,Electronics,Asia,3788.0,49224.57,2.6,5.75,Competitor 3,Description of trend 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.0,2023-01-04,Electronics,South America,4043.0,4927.12,13.17,-3.63,Competitor 4,Description of trend 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,5.0,2023-01-05,Electronics,North America,1192.0,30410.04,28.16,-0.94,Competitor 5,Description of trend 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,6.0,2023-01-06,Electronics,Asia,536.0,25254.73,14.14,9.27,Competitor 6,Description of trend 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7.0,2023-01-07,Clothing,Europe,2264.0,42986.31,44.87,-7.68,Competitor 7,Description of trend 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,8.0,2023-01-08,Electronics,Asia,4537.0,6162.13,2.33,19.74,Competitor 8,Description of trend 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,9.0,2023-01-09,Electronics,North America,6847.0,7911.91,10.69,0.3,Competitor 9,Description of trend 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,10.0,2023-01-10,Books,North America,4487.0,4184.15,26.82,5.93,Competitor 10,Description of trend 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,11.0,2023-01-11,Food,South America,6356.0,18703.8,47.79,-8.18,Competitor 11,Description of trend 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,12.0,2023-01-12,Clothing,Europe,5838.0,25207.0,37.63,10.03,Competitor 12,Description of trend 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,13.0,2023-01-13,Clothing,Asia,3416.0,47213.86,34.57,5.06,Competitor 13,Description of trend 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,14.0,2023-01-14,Clothing,Asia,2678.0,4209.32,45.68,-7.85,Competitor 14,Description of trend 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,15.0,2023-01-15,Food,Europe,460.0,24000.08,11.43,17.15,Competitor 15,Description of trend 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,16.0,2023-01-16,Clothing,North America,6612.0,29978.04,32.18,-0.05,Competitor 16,Description of trend 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,17.0,2023-01-17,Clothing,North America,877.0,34628.03,46.09,-9.64,Competitor 17,Description of trend 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,18.0,2023-01-18,Food,Europe,9590.0,17198.97,33.01,-7.91,Competitor 18,Description of trend 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,19.0,2023-01-19,Books,South America,6547.0,45667.97,29.82,0.94,Competitor 19,Description of trend 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,20.0,2023-01-20,Food,South America,3522.0,3038.12,14.48,14.64,Competitor 20,Description of trend 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,21.0,2023-01-21,Electronics,South America,2127.0,5793.25,21.41,0.19,Competitor 21,Description of trend 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,22.0,2023-01-22,Electronics,Asia,2229.0,35811.31,18.1,2.84,Competitor 22,Description of trend 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,23.0,2023-01-23,Books,Europe,1009.0,12280.22,44.44,-2.0,Competitor 23,Description of trend 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,24.0,2023-01-24,Books,South America,5320.0,29079.46,49.02,10.9,Competitor 24,Description of trend 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,25.0,2023-01-25,Electronics,Asia,1988.0,45687.53,33.32,-5.85,Competitor 25,Description of trend 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,26.0,2023-01-26,Books,North America,4011.0,8494.93,24.93,0.61,Competitor 26,Description of trend 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,27.0,2023-01-27,Books,Asia,374.0,48206.5,23.72,12.54,Competitor 27,Description of trend 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,28.0,2023-01-28,Clothing,South America,3821.0,27045.62,13.44,16.71,Competitor 28,Description of trend 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,29.0,2023-01-29,Electronics,Asia,7126.0,32273.96,36.3,15.92,Competitor 29,Description of trend 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,30.0,2023-01-30,Electronics,Asia,9876.0,48528.65,49.21,7.9,Competitor 30,Description of trend 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,31.0,2023-01-31,Books,Europe,9629.0,36037.16,6.99,-7.27,Competitor 31,Description of trend 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,32.0,2023-02-01,Clothing,Asia,6822.0,25277.18,29.08,18.32,Competitor 32,Description of trend 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,33.0,2023-02-02,Clothing,Europe,3251.0,6327.31,31.77,-1.38,Competitor 33,Description of trend 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,34.0,2023-02-03,Books,South America,7351.0,46074.58,44.8,16.15,Competitor 34,Description of trend 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,35.0,2023-02-04,Clothing,North America,6362.0,43930.56,40.8,3.92,Competitor 35,Description of trend 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,36.0,2023-02-05,Clothing,South America,3712.0,29532.9,8.38,6.28,Competitor 36,Description of trend 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,37.0,2023-02-06,Books,Asia,5653.0,19894.43,45.29,5.98,Competitor 37,Description of trend 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,38.0,2023-02-07,Electronics,North America,7060.0,11406.51,39.49,3.15,Competitor 38,Description of trend 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,39.0,2023-02-08,Electronics,Asia,2232.0,33169.15,40.74,9.98,Competitor 39,Description of trend 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,40.0,2023-02-09,Electronics,South America,3417.0,38565.67,16.86,14.42,Competitor 40,Description of trend 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,41.0,2023-02-10,Books,South America,7558.0,25354.48,4.4,-1.48,Competitor 41,Description of trend 41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,42.0,2023-02-11,Electronics,South America,457.0,48333.0,7.51,13.86,Competitor 42,Description of trend 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43.0,2023-02-12,Food,Europe,246.0,46110.64,35.26,17.28,Competitor 43,Description of trend 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,44.0,2023-02-13,Electronics,Asia,4310.0,11881.54,40.71,-6.49,Competitor 44,Description of trend 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,45.0,2023-02-14,Food,South America,7247.0,46574.6,35.78,1.35,Competitor 45,Description of trend 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,46.0,2023-02-15,Books,North America,1621.0,41919.28,13.83,10.73,Competitor 46,Description of trend 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,47.0,2023-02-16,Clothing,South America,4982.0,30821.65,1.86,12.74,Competitor 47,Description of trend 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,48.0,2023-02-17,Clothing,Asia,240.0,22141.07,16.89,-7.36,Competitor 48,Description of trend 48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,49.0,2023-02-18,Electronics,Asia,5837.0,10433.64,31.99,8.25,Competitor 49,Description of trend 49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,50.0,2023-02-19,Clothing,South America,9087.0,28771.1,4.98,-3.52,Competitor 50,Description of trend 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,51.0,2023-02-20,Food,Asia,4213.0,3440.75,7.7,-0.81,Competitor 51,Description of trend 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,52.0,2023-02-21,Clothing,North America,4403.0,6928.49,25.64,8.27,Competitor 52,Description of trend 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,53.0,2023-02-22,Electronics,South America,6285.0,14060.55,33.78,12.86,Competitor 53,Description of trend 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,54.0,2023-02-23,Books,North America,2252.0,41043.85,30.83,10.72,Competitor 54,Description of trend 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,55.0,2023-02-24,Clothing,South America,9333.0,2217.59,26.5,17.48,Competitor 55,Description of trend 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,56.0,2023-02-25,Electronics,Europe,9895.0,40027.79,38.3,18.58,Competitor 56,Description of trend 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,57.0,2023-02-26,Books,North America,1765.0,29782.35,36.75,-7.08,Competitor 57,Description of trend 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,58.0,2023-02-27,Electronics,South America,8908.0,38740.1,43.63,3.4,Competitor 58,Description of trend 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,59.0,2023-02-28,Food,South America,8637.0,23621.79,16.63,19.37,Competitor 59,Description of trend 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,60.0,2023-03-01,Food,Asia,7038.0,38667.42,19.44,-2.33,Competitor 60,Description of trend 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,61.0,2023-03-02,Food,South America,4034.0,42314.46,42.65,8.26,Competitor 61,Description of trend 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,62.0,2023-03-03,Food,South America,6216.0,38365.84,23.09,-0.15,Competitor 62,Description of trend 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,63.0,2023-03-04,Electronics,North America,6473.0,48850.83,2.3,-0.6,Competitor 63,Description of trend 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,64.0,2023-03-05,Food,Asia,4434.0,5026.74,45.4,-9.48,Competitor 64,Description of trend 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,65.0,2023-03-06,Food,North America,407.0,13323.86,19.5,19.48,Competitor 65,Description of trend 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,66.0,2023-03-07,Clothing,South America,7305.0,36651.28,24.36,-7.0,Competitor 66,Description of trend 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,67.0,2023-03-08,Clothing,Europe,6316.0,2607.78,29.4,11.88,Competitor 67,Description of trend 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,68.0,2023-03-09,Clothing,South America,9005.0,19623.08,7.22,14.13,Competitor 68,Description of trend 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,69.0,2023-03-10,Electronics,South America,9574.0,41401.84,32.03,3.17,Competitor 69,Description of trend 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,70.0,2023-03-11,Books,Europe,8162.0,32088.41,8.8,15.52,Competitor 70,Description of trend 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,71.0,2023-03-12,Books,South America,144.0,10478.09,29.07,17.59,Competitor 71,Description of trend 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,72.0,2023-03-13,Food,Asia,2942.0,1304.22,38.24,-0.14,Competitor 72,Description of trend 72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,73.0,2023-03-14,Food,South America,2441.0,26711.63,21.67,4.36,Competitor 73,Description of trend 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,74.0,2023-03-15,Electronics,South America,7106.0,40748.2,30.29,-6.18,Competitor 74,Description of trend 74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,75.0,2023-03-16,Clothing,South America,2675.0,37194.52,16.97,4.07,Competitor 75,Description of trend 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,76.0,2023-03-17,Food,Asia,5535.0,4233.13,38.73,10.35,Competitor 76,Description of trend 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,77.0,2023-03-18,Food,South America,7389.0,29413.48,16.95,9.49,Competitor 77,Description of trend 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,78.0,2023-03-19,Books,North America,3592.0,18851.52,8.53,-5.08,Competitor 78,Description of trend 78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,79.0,2023-03-20,Food,South America,391.0,35016.2,5.32,-4.52,Competitor 79,Description of trend 79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,80.0,2023-03-21,Books,South America,6492.0,2154.7,48.62,-4.49,Competitor 80,Description of trend 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,81.0,2023-03-22,Clothing,North America,9202.0,9028.88,13.03,12.5,Competitor 81,Description of trend 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,82.0,2023-03-23,Food,Asia,1687.0,43713.87,15.95,5.15,Competitor 82,Description of trend 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,83.0,2023-03-24,Food,Europe,3481.0,37516.29,12.7,8.58,Competitor 83,Description of trend 83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,84.0,2023-03-25,Food,North America,3558.0,22763.26,32.56,-8.43,Competitor 84,Description of trend 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,85.0,2023-03-26,Books,North America,4846.0,17383.67,7.72,13.22,Competitor 85,Description of trend 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
